id,host_id,latitude,longitude,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,name,host_name,neighbourhood_group,neighbourhood,room_type
36200103,272243990,40.76358,-73.97825,180,1,0,,,1,57,Quite boutique type time share,Victoria,Manhattan,Midtown,Entire home/apt
7376952,32004384,40.77976,-73.97837,120,7,11,2019-06-09,1.16,1,362,Brownstone@Central Park❤️Manhattan historic area,Karen,Manhattan,Upper West Side,Private room
11459084,20175896,40.72132,-73.98369,110,3,26,2019-04-22,0.64,1,0,LES sunny bedroom with roof access,Zack,Manhattan,Lower East Side,Private room
4509500,2119276,40.73984,-74.0006,150,30,7,2019-06-14,0.15,39,339,Prime Chelsea~XL1Br~Terrace~Sleeps4,Host,Manhattan,Chelsea,Entire home/apt
22232463,7286095,40.7443,-73.99732,135,1,0,,,1,0,Cosy Apartment in the Heart of Manhattan,Lior,Manhattan,Chelsea,Entire home/apt
19281846,94877519,40.82798,-73.95201999999999,180,3,40,2019-05-19,1.69,1,65,Top of the Heights Harlem Duplex!,Joseph,Manhattan,Harlem,Entire home/apt
12412900,2874126,40.76535,-73.98874,81,4,27,2018-06-25,0.7,1,188,Cozy 5Min2CentralPark/BroadwayShows/TimesSquareNY,Joseph,Manhattan,Hell's Kitchen,Private room
9508202,43707936,40.83279,-73.94174,110,2,0,,,1,0,Sugar Hill Airbnb,Adriaan,Manhattan,Washington Heights,Private room
22324099,21028594,40.71623,-73.99521,41,15,3,2018-01-16,0.16,1,0,Comfortable room in Manhattan Chinatown Apartment,Gorm,Manhattan,Chinatown,Private room
13694692,21325944,40.819320000000005,-73.95761,50,2,16,2019-06-28,0.46,1,0,Queens size bed in a safe & spacious bedroom,Xi,Manhattan,Harlem,Private room
27681899,128610997,40.82663,-73.94108,170,3,3,2018-12-08,0.28,2,180,Cozy One Bedroom Manhattan Apartment with Office,Zani,Manhattan,Harlem,Entire home/apt
23741304,59860568,40.76708,-73.92315,75,7,0,,,1,0,Private master bed and bath in Astoria,Molly,Queens,Astoria,Private room
35268673,19303369,40.74171,-73.87645,33,30,0,,,37,0,43ave c,Hiroki,Queens,Elmhurst,Private room
29908325,212899703,40.67903,-73.76535,83,2,2,2019-04-15,0.27,3,322,"12 minutes from JFK, private room and bath.",Ms. Debra,Queens,Jamaica,Private room
5396325,1721426,40.72559,-73.95384,167,5,2,2015-06-09,0.04,1,0,Clean and Cozy in Greenpoint/W'burg,Ashia,Brooklyn,Greenpoint,Entire home/apt
1244117,6781477,40.69324,-73.93217,125,1,153,2019-06-17,2.21,1,1,Cozy Huge Brownstone in Bedstuy,Joseph,Brooklyn,Bedford-Stuyvesant,Entire home/apt
28129565,212473045,40.66068,-73.9504,99,1,31,2019-05-09,3.06,1,0,Fun Leffert's Gardens Suite,Jonathan,Brooklyn,Prospect-Lefferts Gardens,Private room
13307480,74180901,40.83791,-73.94075,150,1,89,2019-06-18,2.41,1,139,Peaches Bungalow,Etta,Manhattan,Washington Heights,Entire home/apt
18691204,68472942,40.70943,-73.95064,175,3,3,2018-08-26,0.28,1,364,Luxury Apt in Williamsburg + Huge private terrace,Alex,Brooklyn,Williamsburg,Entire home/apt
32719444,34313176,40.71702,-73.86183,239,2,0,,,4,299,"2 entire floors,2 (Website hidden by Airbnb) to everything.",Eddie,Queens,Rego Park,Entire home/apt
5944460,17300177,40.70965,-73.96817,180,30,4,2017-06-22,0.13,1,13,views to die for apartment on water,Peggy,Brooklyn,Williamsburg,Entire home/apt
12454556,8671253,40.724140000000006,-73.9801,80,2,3,2016-05-31,0.08,1,0,Fun room in East Village,Atlanta,Manhattan,East Village,Private room
12426778,7963317,40.68834,-73.98601,150,1,0,,,1,0,TH BRKLYN,Rob,Brooklyn,Boerum Hill,Private room
12497783,67677095,40.8015,-73.96605,40,3,1,2016-07-16,0.03,1,0,Clean and safe department in NYC.,Baochan,Manhattan,Upper West Side,Private room
5826468,27894798,40.79372,-73.94315999999999,200,30,0,,,1,0,Large 2 bed 2 bath w private patio!,Aya,Manhattan,East Harlem,Entire home/apt
3363364,16968100,40.652840000000005,-73.94413,150,1,0,,,1,299,Cozy 1 bedroom in charming home.,Sandra,Brooklyn,East Flatbush,Private room
29648368,108426646,40.71205,-73.95838,70,3,4,2019-06-23,0.48,1,0,Duplex Room in the heart of Williamsburg,Dan,Brooklyn,Williamsburg,Private room
15834067,100781220,40.75732,-73.92019,110,2,67,2019-06-24,2.13,1,191,Charming 1BD Astoria Penthouse,Allison,Queens,Astoria,Entire home/apt
19103622,42729298,40.71911,-73.95805,65,1,122,2019-06-20,4.82,2,11,Comfy private room in the heart ❤️ of Williamsburg!,Aigerim Aika,Brooklyn,Williamsburg,Private room
1240530,6762247,40.69107,-73.91995,70,3,12,2018-07-27,0.65,2,0,Large Sunny Room in Brooklyn,Thomas,Brooklyn,Bushwick,Private room
31238549,2235105,40.68443,-73.93456,209,3,0,,,1,0,"Gorgeous Bedstuy Duplex: space, light and style",Sarah,Brooklyn,Bedford-Stuyvesant,Entire home/apt
1903288,7849107,40.71351,-73.94315999999999,70,6,1,2017-08-26,0.04,2,0,Beautiful and spacious  bedroom in Williamsburg,Nicholas,Brooklyn,Williamsburg,Private room
16394576,52176200,40.79227,-73.94536,89,1,138,2019-06-30,5.31,1,34,"Master bedroom , your own bathroom in 2bed apart",Viktoria,Manhattan,East Harlem,Private room
26326115,128731102,40.79486,-73.94038,80,5,15,2019-06-27,1.23,1,0,East Harlem room,Veronica,Manhattan,East Harlem,Private room
6384622,31752474,40.6608,-73.96197,45,14,9,2017-04-06,0.19,2,0,Sunny room right by park!,Tine,Brooklyn,Prospect-Lefferts Gardens,Private room
18911463,6759067,40.77127,-73.95493,105,2,21,2018-02-21,0.82,1,0,"Affordable, UES, Studio near Central Park",Bryon,Manhattan,Upper East Side,Entire home/apt
29287515,213586067,40.78108,-73.95439,215,3,0,,,1,0,Upper East Side Family Apartment,John,Manhattan,Upper East Side,Entire home/apt
36101190,30839692,40.75406,-73.80613000000001,25,1,1,2019-06-30,1.0,3,86,Flushing Hideout,Stavros,Queens,Flushing,Shared room
3231460,15384170,40.68727,-73.972,175,3,12,2016-07-31,0.2,1,0,Bright & Spacious Fort Greene 1 Bed,Jonathan,Brooklyn,Fort Greene,Entire home/apt
3531345,12337318,40.82435,-73.94507,70,2,28,2019-04-26,0.82,2,80,Ensuite in Duplex Brownstone with Private Terrace!,Andrew,Manhattan,Harlem,Private room
24229031,182363374,40.72552,-73.95647,300,1,8,2018-11-11,0.53,7,14,3 QUEEN size lofts in Williamsburg/grrenpoint!!!,Jimmy,Brooklyn,Greenpoint,Private room
15095005,24696055,40.67634,-73.98311,125,14,10,2018-06-30,0.3,1,20,"Charming, Cozy & Convenient 1 Bd Apartment",Pavle,Brooklyn,Park Slope,Entire home/apt
32240076,219517861,40.70637,-74.01199,248,2,17,2019-06-17,4.08,327,271,Sonder | Stock Exchange | Lovely 1BR + Sofa Bed,Sonder (NYC),Manhattan,Financial District,Entire home/apt
33448379,251985344,40.70041,-73.92483,54,3,0,,,1,99,Comfortable 3 Bedroom Loft Apartment,Marilyn,Brooklyn,Bushwick,Private room
34844239,154268909,40.74027,-73.71829,180,2,0,,,2,281,❀ Bright and cozy townhouse | Ideal for families ❀,Malik,Queens,Bellerose,Entire home/apt
30387469,107434423,40.70617,-74.00842,320,30,0,,,232,310,"Dandy Wall St 1BR w/ Office nook, Gym + Doorman by Blueground",Blueground,Manhattan,Financial District,Entire home/apt
23064260,19849721,40.701240000000006,-73.91988,250,1,0,,,1,0,Bushwick Mid-Century Artist Enclave,Joshua,Brooklyn,Bushwick,Entire home/apt
34487491,261761196,40.76368,-73.98225,100,1,0,,,8,311,Spacious Luxuary Kind Bed in Prime Central Park,Park Central,Manhattan,Midtown,Private room
16688119,31429300,40.73677,-73.95418000000001,109,90,1,2017-04-10,0.04,1,35,Stunning Brooklyn Condo,Cindy,Brooklyn,Greenpoint,Entire home/apt
36026771,270309212,40.64137,-73.98654,67,1,1,2019-07-02,1.0,1,49,A cute guest unit in Brooklyn,Abe,Brooklyn,Borough Park,Entire home/apt
21997804,812331,40.76691,-73.98545,150,7,1,2018-01-03,0.05,1,7,"Studio, Best Location near Columbus Circle",Oliver,Manhattan,Hell's Kitchen,Entire home/apt
219922,1139574,40.816,-73.95545,100,1,33,2019-05-25,0.38,1,84,"Lovely Bdr in Harlem, Manhattan",Carmel,Manhattan,Harlem,Private room
10686809,15927582,40.67706,-73.98227,95,1,0,,,1,0,Feel at home in Brooklyn,Hena,Brooklyn,Park Slope,Entire home/apt
25292558,15668272,40.74194,-73.99914,100,2,1,2018-06-25,0.08,1,0,Sunny and Zen room in Chelsea,Pedro,Manhattan,Chelsea,Private room
9745297,18830662,40.72051,-74.00168000000001,75,1,1,2015-12-17,0.02,2,0,Big Bedroom in Huge Loft Apartment,Jack,Manhattan,SoHo,Private room
33943045,55203569,40.767520000000005,-73.91433,250,3,13,2019-06-26,5.49,1,76,Steps away from Manhattan!,Anna,Queens,Astoria,Entire home/apt
2141975,1580799,40.77459,-73.95149,85,5,44,2019-06-28,0.77,1,299,Charming and Large UES ROOM for travellers,Jenn,Manhattan,Upper East Side,Private room
29051174,10989161,40.77513,-73.94977,135,1,20,2019-03-12,2.74,1,1,Hidden Gem in the Upper East Side,Michele,Manhattan,Upper East Side,Entire home/apt
18235200,62466309,40.76518,-73.89182,50,2,1,2018-12-02,0.14,1,34,Cozy Private Bedroom Near LGA,Paula,Queens,East Elmhurst,Private room
35001663,77477955,40.73159,-73.97471999999999,72,14,0,,,1,128,Bedroom for sublet with GREAT VIEW in prime area,John,Manhattan,Stuyvesant Town,Private room
7801262,2083759,40.79996,-73.95485,104,3,42,2019-06-08,0.89,1,219,"COZY ZEN 1 bedroom, top of CENTRAL PARK!  safe :)",Mei,Manhattan,Harlem,Entire home/apt
19949310,112186372,40.68322,-73.91702,200,1,1,2017-09-02,0.04,1,179,Brooklyn Basement,Kinser,Brooklyn,Bedford-Stuyvesant,Shared room
2087970,10658486,40.73552,-74.00716,239,4,52,2019-06-26,0.82,1,84,West Village Wonder -spacious 1 bed,Owen,Manhattan,West Village,Entire home/apt
789686,3055496,40.85082,-73.9378,80,3,0,,,1,0,Cute & Quirky Private Room,Tessa,Manhattan,Washington Heights,Private room
16368233,6153409,40.68635,-73.95535,45,15,3,2016-12-26,0.1,1,0,Private room in beautiful apartment,Isaac,Brooklyn,Bedford-Stuyvesant,Private room
30521015,228691487,40.63835,-73.94402,90,1,39,2019-06-23,5.44,1,141,Comfy Cozy,Steven,Brooklyn,East Flatbush,Entire home/apt
14159853,618586,40.7232,-73.9946,67,1,86,2019-06-16,2.5,1,45,Private Queen bedroom in Soho/Nolita Apartment,Jennifer,Manhattan,Nolita,Private room
1893225,1297675,40.68049,-73.97301999999999,275,4,19,2018-08-07,0.28,2,205,"Modern, spacious 2 BR, 2 Bath - BK",Helena,Brooklyn,Prospect Heights,Entire home/apt
9507112,3256433,40.72292,-73.99306999999999,200,30,7,2018-10-22,0.19,7,0,Perfect one Bed in central Location #12,Ira,Manhattan,Lower East Side,Entire home/apt
13794590,81080113,40.81893,-73.94118,90,1,0,,,1,0,Comfy Queen Bed in Harlem,Christopher,Manhattan,Harlem,Private room
11850380,5245797,40.64225,-73.97197,115,2,5,2017-04-30,0.13,1,0,Sunny Spacious Sublet near Prospect Park,Sarah,Brooklyn,Kensington,Entire home/apt
26501791,199315923,40.70271,-73.87716999999999,65,3,49,2019-07-02,4.06,1,293,**Private Entrance Apartment W/ Bedroom & Bath**,Jacqueline,Queens,Glendale,Entire home/apt
35657486,86724810,40.69252,-73.93786999999999,200,1,1,2019-06-21,1.0,1,344,AMAZING APARTMENT BROWNSTONE CONFI AND BIG!,Antia,Brooklyn,Bedford-Stuyvesant,Entire home/apt
25077481,2846279,40.68791,-73.92256,45,2,61,2019-07-04,4.38,1,92,Plant Vibes Private Bedroom,Nick & Vance,Brooklyn,Bedford-Stuyvesant,Private room
10886628,56412357,40.72527,-73.94803,34,1,0,,,1,0,Large Bedroom Available in 5BR Apt,Scott,Brooklyn,Greenpoint,Private room
13394748,62843071,40.69628,-73.85255,45,1,141,2019-07-03,3.77,4,287,Cozy Spacious Double Bed #2A Near JFK & J Train,Kevin And Kitty,Queens,Woodhaven,Private room
6288004,27054429,40.71063,-73.99526,90,10,133,2019-06-22,2.64,1,81,Cozy Room with Exposed Bricks,Hien,Manhattan,Two Bridges,Private room
7664863,40236384,40.65933,-73.95931,65,1,35,2017-04-30,0.73,2,0,A Cozy Room In A Brooklyn House,Oates,Brooklyn,Prospect-Lefferts Gardens,Private room
29124414,12171344,40.66506,-73.95177,185,2,6,2019-06-16,0.79,2,2,Large 2 Bedroom Gem,Marta,Brooklyn,Crown Heights,Entire home/apt
30998033,231503052,40.6001,-73.94974,199,3,16,2019-06-28,2.57,1,129,A beautiful huge quiet Brooklyn apartment.,Jack,Brooklyn,Sheepshead Bay,Entire home/apt
23223028,7760617,40.69472,-73.98337,133,3,2,2018-06-13,0.15,1,0,"Luxury Apartment, best of Brooklyn, mins from MH",Nick,Brooklyn,Downtown Brooklyn,Entire home/apt
15370219,30494687,40.80887,-73.94889,90,3,3,2017-07-01,0.09,1,0,Modern Apartment in Manhattan,Eduardo,Manhattan,Harlem,Private room
31378549,219517861,40.70768,-74.00603000000001,197,29,2,2019-06-02,0.51,327,334,Sonder | 180 Water | Chic Studio + Rooftop,Sonder (NYC),Manhattan,Financial District,Entire home/apt
7696843,40425528,40.71608,-73.95966999999999,60,3,1,2015-10-21,0.02,1,0,Room in the heart of Williamsburg,Matthew,Brooklyn,Williamsburg,Private room
35573043,257348210,40.75372,-73.97232,350,3,0,,,1,51,"TIMES SQUARE! Minutes Away, Studio Apartment",J,Manhattan,Midtown,Entire home/apt
18569142,128914189,40.72034,-73.96030999999999,190,30,0,,,2,1,Amazing Apt. in the heart of Williamsburg!,Edgar,Brooklyn,Williamsburg,Entire home/apt
3495686,721833,40.74593,-73.97915,184,3,0,,,1,0,Lofted Murray Hill 1-bedroom w/ spiral staircase,Joshua,Manhattan,Kips Bay,Entire home/apt
18347469,126973731,40.82439,-73.94014,55,1,4,2017-05-21,0.15,1,0,Home Away from Home in Central Harlem,Andy,Manhattan,Harlem,Private room
31593170,19418202,40.84555,-73.86787,50,1,19,2019-07-06,4.35,1,32,Cute and Cozy Private Room,Yulia And Amine,Bronx,Van Nest,Private room
12494870,12140588,40.72619,-73.95563,50,3,2,2017-01-02,0.06,1,0,Private Room in Beautiful Apartment,Kiri,Brooklyn,Greenpoint,Private room
20692888,3879852,40.712790000000005,-73.94662,65,3,1,2017-09-20,0.05,1,0,Large Bedroom in Williamsburg 10 mins to Manhattan,Zaki,Brooklyn,Williamsburg,Private room
30509757,200239515,40.7434,-73.89908,32,30,2,2019-03-29,0.32,15,38,"Cozy area, Woodside!  w/ 3windows& AC",Shogo,Queens,Woodside,Private room
23412268,174584122,40.71124,-73.99455999999999,68,3,64,2019-05-20,3.92,1,13,"2 Bed/2 Bath, spacious, modern & bright!",Eduardo,Manhattan,Two Bridges,Entire home/apt
28137623,157393936,40.66932,-73.7514,95,5,1,2018-10-17,0.11,2,90,"Queens, NYC Centralized: 3 min-JFK; Secs. to LIRR",Apostle John,Queens,Springfield Gardens,Private room
24715620,105640471,40.64193,-74.01483,43,1,11,2019-05-28,1.11,8,146,Room B Close to NYU Langone H/Metro station,Jason,Brooklyn,Sunset Park,Private room
24182137,100238132,40.75383,-73.97278,339,3,28,2019-03-17,1.93,12,0,Wyndham Midtown 45 (2 Bedroom Presidential) 1A,Michael,Manhattan,Midtown,Entire home/apt
21550717,7229833,40.63178,-73.97128000000001,32,1,0,,,1,0,Cute studio in Ditmas Park,Melody,Brooklyn,Kensington,Entire home/apt
19720126,96742320,40.82411,-73.9509,98,2,2,2017-08-22,0.09,1,0,Spacious West Harlem Studio!,Anne,Manhattan,Harlem,Entire home/apt
11796761,1039519,40.68407,-73.9531,165,4,5,2018-07-07,0.13,1,0,LRG Sunny One Bedroom Garden APT w/ Big Backyard.,Brian,Brooklyn,Bedford-Stuyvesant,Entire home/apt
35127308,34880938,40.70642,-73.78298000000001,40,2,4,2019-07-05,3.64,1,55,PVT room w/ mini fridge  20 mins from NYC airports,Abe,Queens,Jamaica,Private room
28564366,215577249,40.69326,-73.90431,50,2,22,2019-06-05,2.48,8,362,1Cosy room for solo/couple in bushwick,Charlie And Selena,Brooklyn,Bushwick,Private room
236671,1240820,40.71746,-73.95496999999999,180,2,125,2019-07-06,1.36,3,248,"Williamsburg Garden Home, 5 minutes from Manhattan",Triny,Brooklyn,Williamsburg,Entire home/apt
9384723,13838573,40.74538,-73.98313,285,31,5,2016-05-24,0.12,1,365,North of Madison Square Park Duplex,Zachary Robert,Manhattan,Midtown,Entire home/apt
29992271,4024013,40.69696,-73.93024,50,14,4,2019-06-25,1.21,1,129,Bright & Spacious Bushwick Bedroom,Dan,Brooklyn,Bushwick,Private room
34115136,219517861,40.70756,-74.01229000000001,210,2,3,2019-06-22,3.0,327,302,Sonder | Stock Exchange | Gorgeous 1BR + Laundry,Sonder (NYC),Manhattan,Financial District,Entire home/apt
1920085,1229984,40.744040000000005,-73.95233,40,25,8,2017-06-11,0.12,3,0,Small Room With Private Loft Bed,John,Queens,Long Island City,Private room
13743350,5490071,40.78672,-73.94519,175,3,119,2019-06-28,3.31,3,238,cozy two bedroom apt by central park,Alex,Manhattan,East Harlem,Entire home/apt
29192462,42735733,40.663920000000005,-73.95994,110,1,52,2019-06-28,5.98,1,81,Spacious apartment in front of Prospect Park,Slava,Brooklyn,Crown Heights,Entire home/apt
2156111,305395,40.76337,-73.98576,130,5,98,2019-06-24,1.73,1,48,Lg Private Rm wTerrace Midtown West,Ritza,Manhattan,Hell's Kitchen,Private room
9822635,50593630,40.67239,-73.93225,110,1,6,2016-09-19,0.14,1,0,Beautiful Serene Bedroom,Yari,Brooklyn,Crown Heights,Private room
34649628,40632179,40.8303,-73.9407,60,1,0,,,3,278,Super private room and bath with private entrance,Valentina,Manhattan,Harlem,Private room
12797684,69715276,40.79843,-73.96404,100,1,0,,,2,0,,Yan,Manhattan,Upper West Side,Private room
22745460,32304780,40.823890000000006,-73.95014,48,30,5,2019-05-31,0.32,3,332,Cozy Room,Nicauris,Manhattan,Harlem,Private room
19766555,20163996,40.71441,-73.94527,140,3,4,2018-10-09,0.2,1,0,1.5 Bed Condo in heart of Williamsburg,Russ,Brooklyn,Williamsburg,Entire home/apt
13099742,72770139,40.66665,-73.98875,60,1,1,2016-07-09,0.03,1,0,Perfect Summer Apartment (1 Bedroom available),Francisco,Brooklyn,South Slope,Private room
24334422,17577495,40.76169,-73.98839,120,3,16,2019-05-19,1.11,3,89,"ROOM with a VIEW! 
LOCATION LOCATION!",Ramiro & Jeff,Manhattan,Hell's Kitchen,Private room
32845010,139238261,40.73566,-73.79059000000001,95,3,17,2019-07-07,4.51,1,329,Private 2 Bedroom APT Close to City & Expressway.,Ilya,Queens,Fresh Meadows,Entire home/apt
35702066,13830544,40.69386,-73.93256,52,4,1,2019-06-22,1.0,3,325,Private Bedroom in cozy apartment,Renee,Brooklyn,Bedford-Stuyvesant,Private room
6601194,7155363,40.71198,-73.96114,80,2,12,2019-05-19,0.38,1,356,Modern prime location in Williamsburg,Lauren,Brooklyn,Williamsburg,Private room
4734709,6274029,40.67895,-73.97233,200,4,5,2016-12-31,0.1,1,21,Bright & quiet 2 bedroom brownstone,Belle,Brooklyn,Prospect Heights,Entire home/apt
30143717,46068130,40.7443,-73.99056,225,5,4,2019-06-04,0.54,2,1,"Bright, modern 2 bedroom oasis middle of Flatiron!",Laura,Manhattan,Flatiron District,Entire home/apt
28889141,181356989,40.57646,-73.96641,69,2,8,2019-06-23,0.9,2,4,"PRIVATE ROOM in 2bdr, 2bth NEW YORK Brighton Beach",Kseniya,Brooklyn,Brighton Beach,Private room
36223123,1409706,40.68739,-73.97792,135,6,0,,,2,26,Fantastic Location in Brooklyn,Dasi,Brooklyn,Fort Greene,Private room
17510141,3191545,40.76321,-73.98356,243,30,0,,,23,364,❤ of Manhattan | Fantastic 1 Bedroom,Kyle,Manhattan,Theater District,Entire home/apt
7500903,30320622,40.64305,-73.99959,40,2,1,2015-08-09,0.02,2,0,HUGE room in Sunset Park with AC,Caitlin,Brooklyn,Borough Park,Private room
28737665,216764638,40.79145,-73.93961999999999,100,3,22,2019-07-01,3.42,1,23,Beautiful NYC loft 10min walk from Central Park,Bo,Manhattan,East Harlem,Private room
17367187,11196496,40.83173,-73.92824,75,1,127,2019-06-30,4.45,1,134,Superhost HUGE Room+Private Bath -Yankee Stadium,Amílcar,Bronx,Highbridge,Private room
33970684,256510832,40.67144,-73.91457,180,2,7,2019-06-23,2.63,1,352,Its the Brooklyn way!,George,Brooklyn,Brownsville,Entire home/apt
30817394,192740917,40.7054,-73.94239,120,7,1,2019-01-01,0.16,1,189,Spacious apartment in East Williamsburg!,Dotan,Brooklyn,Williamsburg,Entire home/apt
35561531,6048765,40.81868,-73.93937,67,3,0,,,2,88,"Spacious and bright room, with easy commute in nyc",Raz,Manhattan,Harlem,Private room
9298895,3856750,40.72283,-73.98356,60,7,6,2018-01-05,0.18,2,0,Spacious Sunny room in East Village,Sabra,Manhattan,East Village,Private room
4625126,7799229,40.71387,-73.95652,41,4,14,2018-10-06,0.37,2,0,Bedroom and art studio/office space,Artem,Brooklyn,Williamsburg,Private room
26717498,51278311,40.66873,-73.99263,55,9,0,,,1,0,studio apartment,Sven,Brooklyn,Gowanus,Entire home/apt
22147426,161742462,40.80814,-73.94238,249,6,40,2019-05-30,2.35,1,293,Prime Harlem Condo -Bright!- with Outdoor Space,Rashida,Manhattan,Harlem,Entire home/apt
30251543,3356798,40.78139,-73.94678,150,30,1,2018-12-12,0.14,1,146,Sunny floor-to-ceiling windows apartment in UES,Makedonka,Manhattan,Upper East Side,Entire home/apt
34356850,1413085,40.73525,-73.98074,150,14,0,,,1,0,Huge One Bedroom Haven In The Heart Of Manhattan,Rosie,Manhattan,Gramercy,Entire home/apt
26324904,167568754,40.710640000000005,-73.87463000000001,100,1,4,2018-09-09,0.34,1,0,Best place at queens,Konrad,Queens,Middle Village,Entire home/apt
29466848,2047776,40.7223,-73.99606999999999,180,30,0,,,2,249,Simple Perfect Soho Sublet,Jennifer,Manhattan,Nolita,Entire home/apt
5632551,26377263,40.70406,-73.91811,48,30,3,2019-03-02,0.06,43,224,"Home 4 Medical Professionals- The ""Zona""",Stat,Brooklyn,Bushwick,Private room
21558111,13400096,40.6777,-73.94251,48,45,3,2018-08-04,0.15,3,0,"Clean, cozy and bright room 4 mins from subway!",Ron,Brooklyn,Crown Heights,Private room
20364240,87690038,40.67389,-73.93363000000001,54,2,47,2019-06-23,2.05,4,345,Sunny lifestyle room,Wesly/Jessica,Brooklyn,Crown Heights,Private room
23700333,18882408,40.74995,-73.98602,108,3,7,2019-04-28,0.44,1,0,Private room only 1 min from Empire state Building,Rina,Manhattan,Midtown,Private room
29849331,5537011,40.71474,-73.94440999999999,175,2,6,2019-06-29,2.37,1,176,Spacious and Bright Williamsburg Loft,Ian,Brooklyn,Williamsburg,Entire home/apt
3013404,15134522,40.70971,-73.9639,200,4,15,2017-08-18,0.32,1,95,Cozy Williamsburg Apartment,Enma,Brooklyn,Williamsburg,Entire home/apt
23650259,176983812,40.72142,-73.98411,350,10,2,2018-05-05,0.13,1,87,"1 private bedroom in Lower East Side, Manhattan",Lawrence,Manhattan,Lower East Side,Private room
20034244,113295877,40.635290000000005,-74.09068,59,3,26,2019-06-22,1.11,3,351,Two rooms in one. A family friendly neighborhood.,Jonathan,Staten Island,Tompkinsville,Private room
4384820,22764554,40.71797,-73.95981,135,1,1,2014-11-04,0.02,1,0,N 6th & Bedford PRIME Williamsburg ,Linda,Brooklyn,Williamsburg,Private room
14578109,14935858,40.75912,-73.98985,106,1,63,2019-05-12,1.84,2,19,Location Location - Spacious Room in Time Square,Goran,Manhattan,Hell's Kitchen,Private room
36480292,540335,40.71728,-73.94394,120,20,0,,,1,22,Gorgeous 1.5 Bdr with a private yard- Williamsburg,Lee,Brooklyn,Williamsburg,Entire home/apt
13117160,1921498,40.84467,-73.93374,55,6,2,2019-05-10,0.08,3,3,Bedroom in Clean Uptown Apartment,Pedro Pablo,Manhattan,Washington Heights,Private room
3447238,13637847,40.67432,-73.95949,98,5,11,2019-06-17,0.18,1,188,"Spacious, Sunny 1 Bedroom Apartment",Sasha,Brooklyn,Crown Heights,Entire home/apt
30188200,117831982,40.71781,-73.99783000000001,130,3,17,2019-06-23,2.34,1,84,SOHO|LITTLE ITALY|CHINATOWN|HIDEOUT,Luke,Manhattan,Little Italy,Private room
34777870,41348157,40.7927,-73.94033,300,3,0,,,3,17,Cosy 2-bedroom apartment on UES/East Harlem,Petra,Manhattan,East Harlem,Entire home/apt
22411833,35805776,40.75857,-73.99189,300,3,6,2019-05-26,0.32,1,0,Luxury Times Square High Rise,Rajan,Manhattan,Hell's Kitchen,Entire home/apt
28389715,203564743,40.75651,-73.93441,170,3,31,2019-06-17,3.32,1,238,Entire 3 bedroom apartment in best location.,Angel,Queens,Long Island City,Entire home/apt
36209003,272327753,40.62373,-74.02676,200,1,2,2019-07-08,2.0,1,356,A homey home.,Robert,Brooklyn,Bay Ridge,Entire home/apt
30428730,17618432,40.73563,-74.00659,215,1,3,2019-01-01,0.42,1,0,Charming Studio in the heart of West Village,Camellia,Manhattan,West Village,Entire home/apt
26572767,109196702,40.77673,-73.95525,143,2,4,2018-10-01,0.34,2,0,Cozy Private Upper Eastside Bedroom,David,Manhattan,Upper East Side,Private room
7801783,2033003,40.72935,-73.98465,200,2,6,2019-04-08,0.13,2,134,Private 2 Bedroom Apartment in the East Village,Darren,Manhattan,East Village,Entire home/apt
26836650,79657553,40.69042,-73.96046,44,6,6,2019-02-11,0.52,1,1,Brooklyn Loft near Pratt,Ben,Brooklyn,Clinton Hill,Private room
24120512,17200390,40.69211,-73.90634,60,12,0,,,1,14,Live in our Bushwick Townhouse,Nabeel,Brooklyn,Bushwick,Private room
7981341,42125531,40.75091,-73.99414,200,1,0,,,1,0,Couch for the Night,Michelle,Manhattan,Chelsea,Shared room
13032261,57571805,40.75315,-73.97339000000001,350,2,3,2017-06-20,0.1,3,0,2bd Presidential NYC,Gharet,Manhattan,Midtown,Entire home/apt
5470350,1340207,40.815740000000005,-73.94877,80,2,5,2016-09-19,0.1,1,0,Spacious rm 15 mins from downtown!,Deena,Manhattan,Harlem,Private room
219818,1138692,40.71892,-73.98401,199,1,14,2015-07-20,0.15,2,158,✿✿✿ COUNTRY COTTAGE IN THE CITY✿✿✿,Keera (Jena),Manhattan,Lower East Side,Entire home/apt
31038321,3369352,40.775940000000006,-73.90799,55,2,0,,,1,35,Center of Astoria,Anup,Queens,Ditmars Steinway,Private room
12867918,9293730,40.76875,-73.95723000000001,150,30,12,2019-06-01,0.35,16,325,DESIGNER STUDIO NEAR CENTRAL PARK UPPER EAST SIDE,Inna,Manhattan,Upper East Side,Entire home/apt
23455106,33395500,40.68307,-73.97981,55,15,0,,,1,0,"Spacious Comfy Space, Full of Light",David,Brooklyn,Boerum Hill,Private room
30343546,1460313,40.69598,-73.89972,56,5,14,2019-07-01,2.2,2,35,"Ridgewood/Bushwick Lovely, Clean and Inviting! A/C",Soraya,Queens,Ridgewood,Private room
23723855,28752891,40.791140000000006,-73.9671,175,4,11,2019-06-27,0.77,2,63,Sunny Room in Townhouse near Central Park,Sarah,Manhattan,Upper West Side,Private room
33835408,67738361,40.75966,-73.99277,350,1,0,,,2,83,Luxury Corner Apt&bigTerrace. Water&city view 55Fl,Julie,Manhattan,Hell's Kitchen,Entire home/apt
